outcome,cntry,term,or,or_low,or_high
w1gq16,BE,2|3,0.46889797072054307,0.1340162573079651,1.6405868314961205
w1gq16,BE,3|4,1.6911756005984135,0.47832322613754696,5.979377031624551
w1gq16,BE,4|5,7.589026381769069,2.1010378863230814,27.411843355180068
w1gq16,CZ,clusterMid,0.508157531551279,0.30805785989833506,0.8382323923093794
w1gq16,CZ,clusterHigh,0.23680727425081782,0.13360536453033395,0.4197262986799463
w1gq16,CZ,gndrFemale,1.1684723710520932,0.7260590337992033,1.8804637341509776
w1gq16,CZ,age,0.9946488050893009,0.9793131424612957,1.0102246182248842
w1gq16,CZ,eisced,0.9698752707604951,0.8305766862510592,1.1325360516420877
w1gq16,CZ,hinctnta,0.9050545817927051,0.8118318865580294,1.0089820436800716
w1gq16,CZ,w1xq3,0.9331587879517438,0.7679165175614308,1.1339583191891787
w1gq16,CZ,hincfel,1.095540230771779,0.8189078923544916,1.4656207473940583
w1gq16,CZ,1|2,0.00893462433605351,0.0012669951718963005,0.06300537981287055
w1gq16,CZ,2|3,0.1652443651176665,0.024286851218132517,1.1242997273666462
w1gq16,CZ,3|4,0.6733500365037122,0.10214630326415851,4.438734023364714
w1gq16,CZ,4|5,2.9594109972377316,0.43656563564090967,20.061389939027343
w1gq16,FI,clusterMid,0.3274196895431556,0.2340942608077331,0.4579507961051005
w1gq16,FI,clusterHigh,0.08548541223420478,0.06090784107335062,0.11998054070002713
w1gq16,FI,gndrFemale,1.0215241511957465,0.787328471760358,1.325382770856796
w1gq16,FI,age,0.9887102956947226,0.9809430588087312,0.9965390345897258
w1gq16,FI,eisced,0.8184726738514697,0.7417590248476085,0.9031201446847272
w1gq16,FI,hinctnta,1.0033622622297789,0.9417903479899937,1.0689595953233912
w1gq16,FI,w1xq3,1.1614655867006445,1.0425080651834722,1.2939970002557821
w1gq16,FI,hincfel,1.4972370460619706,1.181052606239118,1.898068519774735
w1gq16,FI,1|2,0.011913034668287432,0.004065480672459136,0.03490863847151758
w1gq16,FI,2|3,0.19900158782258626,0.06999231114457634,0.5657997472623708
w1gq16,FI,3|4,1.3214259888248165,0.45672567405027864,3.823228566190517
w1gq16,FI,4|5,6.451561615105979,2.1829060027212712,19.067539885648273
w1gq16,FR,clusterMid,0.2868923426629566,0.1613520052780523,0.5101096583014394
w1gq16,FR,clusterHigh,0.07127474554522792,0.037674550364052345,0.13484140629278005
w1gq16,FR,gndrFemale,0.9924504598322076,0.6404499374546121,1.537915545960941
w1gq16,FR,age,1.0069794698670456,0.9937636083011836,1.0203710865073226
w1gq16,FR,eisced,0.9641052786999544,0.8079791802685619,1.1503996775116943
w1gq16,FR,hinctnta,0.9214032435640452,0.826603878057846,1.0270747086803906
w1gq16,FR,w1xq3,1.1660729183943526,0.9417366647218035,1.443849540905786
w1gq16,FR,hincfel,2.0770480241352582,1.367238728061417,3.1553586114994743
w1gq16,FR,1|2,0.05083470904696826,0.007085900806097802,0.3646914788400793
w1gq16,FR,2|3,0.7024945935329714,0.10560529538370529,4.6730483746102065
w1gq16,FR,3|4,5.136488087400441,0.782120147650542,33.733320834735764
w1gq16,FR,4|5,20.31338444934026,3.0076410922591648,137.19508915099726
w1gq16,HU,clusterMid,1.1270987912554573,0.46232629112836077,2.7477383606047425
w1gq16,HU,clusterHigh,0.22086519343489827,0.07604957586706362,0.641442547376018
w1gq16,HU,gndrFemale,0.7517126120946117,0.32524828874870004,1.7373553396885095
w1gq16,HU,age,0.9781864598691333,0.9567375043074021,1.0001162763698555
w1gq16,HU,eisced,0.8259674514561183,0.5974037850211478,1.14197842057657
w1gq16,HU,hinctnta,0.9932070959632295,0.8418572959775044,1.1717666879946733
w1gq16,HU,w1xq3,0.687365898013333,0.4421680762009348,1.068534575836203
w1gq16,HU,hincfel,1.4408159339429893,0.4977835792905955,4.170387778685871
w1gq16,HU,1|2,0.003885181594470158,1.1672089231060197e-4,0.1293224865163117
w1gq16,HU,2|3,0.025397879520326346,7.897321424007592e-4,0.81679882265913
w1gq16,HU,3|4,0.3312091405989338,0.01116601447369779,9.824409154644028
w1gq16,HU,4|5,0.9078293235056915,0.03367787299570243,24.47167850303284
w1gq16,PL,clusterMid,0.28776670935583876,0.1731635746242105,0.47821650247863334
w1gq16,PL,clusterHigh,0.1258293736036841,0.06688100666784969,0.2367343443277835
w1gq16,PL,gndrFemale,1.1505723290239058,0.7263935673234393,1.8224510015877422
w1gq16,PL,age,0.9829363984091132,0.9684815126236798,0.9976070278306887
w1gq16,PL,eisced,0.9694993971634803,0.8545646597625676,1.0998922906097026
w1gq16,PL,hinctnta,0.9692888912043373,0.8616383506359303,1.0903889711022288
w1gq16,PL,w1xq3,0.9186906985395661,0.7747162604870753,1.0894215632604454
w1gq16,PL,hincfel,0.9249367029806059,0.5639063544538672,1.5171098849367946
w1gq16,PL,1|2,0.0035447070592073784,6.286717440888892e-4,0.019986500512766864
w1gq16,PL,2|3,0.04119492986704615,0.007742289135592343,0.2191886943293568
w1gq16,PL,3|4,0.22043759289878503,0.04305769454231448,1.1285493308346204
w1gq16,PL,4|5,1.0428351280088446,0.19882090044237072,5.469772553034193
w1gq16,PT,clusterMid,0.9037165652368796,0.4049364301398839,2.016868746537366
w1gq16,PT,clusterHigh,0.3223857465640643,0.14527020417651512,0.7154431301093415
w1gq16,PT,gndrFemale,1.133481103255956,0.6339256257028744,2.026703700475621
w1gq16,PT,age,0.9671223122040532,0.9430733623618597,0.9917845250346784
w1gq16,PT,eisced,0.8438352661697727,0.7212091323655256,0.987311342129433
w1gq16,PT,hinctnta,0.9287540249034709,0.7939872776530135,1.086395290015417
w1gq16,PT,w1xq3,0.8703577407801351,0.6752395875186307,1.1218575020455237
w1gq16,PT,hincfel,1.385433326032147,0.922129251827691,2.0815146001237155
w1gq16,PT,1|2,0.00500438920966668,3.723416905471255e-4,0.06726056199892187
w1gq16,PT,2|3,0.09261899375664931,0.007944819771654265,1.0797322344680558
w1gq16,PT,3|4,0.3466482419204144,0.028057970035893873,4.282740464573524
w1gq16,PT,4|5,1.2879630240835882,0.07825133509384846,21.198983370916928
w1gq16,SI,clusterMid,0.5977902676835793,0.4163986716480272,0.8581996736994117
w1gq16,SI,clusterHigh,0.20876195815657342,0.1370865341485874,0.31791273624387556
w1gq16,SI,gndrFemale,0.8823540618717238,0.6398278088532651,1.2168097099388162
w1gq16,SI,age,0.977775846979511,0.9689899217543299,0.9866414350374312
w1gq16,SI,eisced,0.9352687526189326,0.8177548818311158,1.0696697250729768
w1gq16,SI,hinctnta,0.9549432836786068,0.8839933300579569,1.0315877326620695
w1gq16,SI,w1xq3,0.9443305411697646,0.8243375477524111,1.0817900669663776
w1gq16,SI,hincfel,0.9518171242718442,0.6919272180698947,1.309322446635722
w1gq16,SI,1|2,0.0037117886326837575,0.001146280787050376,0.012019197224069742
w1gq16,SI,2|3,0.06026343624891195,0.01937806081160319,0.18741203177317395
w1gq16,SI,3|4,0.32158623494260996,0.10650864686707553,0.9709794420131022
w1gq16,SI,4|5,1.1397595782495316,0.38260728703927,3.395261774191504
